id,direction,start_price,close_price,start_time,close_time,decision
8455,down,1.1286800000,1.1261800000,2016-11-09 05:52:57,2016-11-09 06:05:27,down
8456,down,1.1261800000,1.1236800000,2016-11-09 06:05:27,2016-11-09 06:13:41,down
8457,down,1.1236800000,1.1211800000,2016-11-09 06:13:41,2016-11-09 06:47:08,down
8458,down,1.1211800000,1.1186800000,2016-11-09 06:47:08,2016-11-09 07:04:46,down
8459,up,1.1186800000,1.1211800000,2016-11-09 07:04:46,2016-11-09 07:23:57,down
8460,down,1.1211800000,1.1186800000,2016-11-09 07:23:57,2016-11-09 07:46:27,down
8461,down,1.1186800000,1.1161800000,2016-11-09 07:46:27,2016-11-09 07:49:13,down
8462,down,1.1161800000,1.1136800000,2016-11-09 07:49:13,2016-11-09 07:55:28,down
8463,down,1.1136800000,1.1111800000,2016-11-09 07:55:28,2016-11-09 07:57:56,down
8464,down,1.1111800000,1.1086800000,2016-11-09 07:57:56,2016-11-09 08:13:08,down
8465,up,1.1086800000,1.1111800000,2016-11-09 08:13:08,2016-11-09 08:21:26,down
8466,down,1.1111800000,1.1086800000,2016-11-09 08:21:26,2016-11-09 09:03:38,down
8467,down,1.1086800000,1.1061800000,2016-11-09 09:03:38,2016-11-09 09:37:20,down
8468,down,1.1061800000,1.1036800000,2016-11-09 09:37:20,2016-11-09 09:42:43,up
8469,up,1.1036800000,1.1061800000,2016-11-09 09:42:43,2016-11-09 10:05:25,down
8470,up,1.1061800000,1.1086800000,2016-11-09 10:05:25,2016-11-09 10:29:29,down
8471,down,1.1086800000,1.1061800000,2016-11-09 10:29:29,2016-11-09 12:09:48,down
8472,down,1.1061800000,1.1036800000,2016-11-09 12:09:48,2016-11-09 12:50:20,down
8473,down,1.1036800000,1.1011800000,2016-11-09 12:50:20,2016-11-09 13:04:11,down
8474,down,1.1011800000,1.0986800000,2016-11-09 13:04:11,2016-11-09 14:23:17,down
8475,down,1.0986800000,1.0961800000,2016-11-09 14:23:17,2016-11-09 14:31:12,down
8476,down,1.0961800000,1.0936800000,2016-11-09 14:31:12,2016-11-09 15:38:44,down
8477,down,1.0936800000,1.0911800000,2016-11-09 15:38:44,2016-11-09 20:58:02,down
8478,up,1.0911800000,1.0936800000,2016-11-09 20:58:02,2016-11-10 01:58:41,down
8479,down,1.0936800000,1.0911800000,2016-11-10 01:58:41,2016-11-10 09:21:49,down
8480,down,1.0911800000,1.0886800000,2016-11-10 09:21:49,2016-11-10 12:18:15,down
8481,up,1.0886800000,1.0911800000,2016-11-10 12:18:15,2016-11-11 02:28:43,down
8482,down,1.0911800000,1.0886800000,2016-11-11 02:28:43,2016-11-11 08:32:56,down
8483,down,1.0886800000,1.0861800000,2016-11-11 08:32:56,2016-11-11 10:01:31,up
8484,up,1.0861800000,1.0886800000,2016-11-11 10:01:31,2016-11-11 13:04:02,down
8485,up,1.0886800000,1.0911800000,2016-11-11 13:04:02,2016-11-11 13:31:35,down
8486,down,1.0911800000,1.0886800000,2016-11-11 13:31:35,2016-11-11 14:31:38,down
8487,down,1.0886800000,1.0861800000,2016-11-11 14:31:38,2016-11-11 15:48:03,down
8488,down,1.0861800000,1.0836800000,2016-11-11 15:48:03,2016-11-11 16:39:40,down
8489,up,1.0836800000,1.0861800000,2016-11-11 16:39:40,2016-11-11 17:55:25,down
8490,down,1.0861800000,1.0836800000,2016-11-11 17:55:25,2016-11-13 22:00:14,down
8491,down,1.0836800000,1.0811800000,2016-11-13 22:00:14,2016-11-14 00:18:05,down
8492,down,1.0811800000,1.0786800000,2016-11-14 00:18:05,2016-11-14 01:13:02,down
8493,down,1.0786800000,1.0761800000,2016-11-14 01:13:02,2016-11-14 08:26:10,up
8494,down,1.0761800000,1.0736800000,2016-11-14 08:26:10,2016-11-14 08:53:54,up
8495,up,1.0736800000,1.0761800000,2016-11-14 08:53:54,2016-11-14 10:03:59,down
8496,up,1.0761800000,1.0786800000,2016-11-14 10:03:59,2016-11-14 11:54:09,down
8497,down,1.0786800000,1.0761800000,2016-11-14 11:54:09,2016-11-14 12:35:04,up
8498,down,1.0761800000,1.0736800000,2016-11-14 12:35:04,2016-11-14 14:31:36,up
8499,down,1.0736800000,1.0711800000,2016-11-14 14:31:36,2016-11-14 15:00:56,up
8500,up,1.0711800000,1.0736800000,2016-11-14 15:00:56,2016-11-14 17:28:29,up
8501,up,1.0736800000,1.0761800000,2016-11-14 17:28:29,2016-11-15 00:13:16,down
8502,up,1.0761800000,1.0786800000,2016-11-15 00:13:16,2016-11-15 08:25:51,down
8503,up,1.0786800000,1.0811800000,2016-11-15 08:25:51,2016-11-15 08:37:43,down
8504,down,1.0811800000,1.0786800000,2016-11-15 08:37:43,2016-11-15 09:42:26,down
8505,down,1.0786800000,1.0761800000,2016-11-15 09:42:26,2016-11-15 12:00:12,down
8506,down,1.0761800000,1.0736800000,2016-11-15 12:00:12,2016-11-15 13:31:00,down
8507,down,1.0736800000,1.0711800000,2016-11-15 13:31:00,2016-11-16 07:52:20,down
8508,down,1.0711800000,1.0686800000,2016-11-16 07:52:20,2016-11-16 15:47:05,up
8509,up,1.0686800000,1.0711800000,2016-11-16 15:47:05,2016-11-16 17:22:35,down
8510,down,1.0711800000,1.0686800000,2016-11-16 17:22:35,2016-11-16 18:17:18,down
8511,up,1.0686800000,1.0711800000,2016-11-16 18:17:18,2016-11-17 01:20:54,down
8512,down,1.0711800000,1.0686800000,2016-11-17 01:20:54,2016-11-17 06:36:06,up
8513,up,1.0686800000,1.0711800000,2016-11-17 06:36:06,2016-11-17 07:53:44,down
8514,up,1.0711800000,1.0736800000,2016-11-17 07:53:44,2016-11-17 11:24:52,down
8515,down,1.0736800000,1.0711800000,2016-11-17 11:24:52,2016-11-17 13:00:05,down
8516,down,1.0711800000,1.0686800000,2016-11-17 13:00:05,2016-11-17 13:46:14,down
8517,up,1.0686800000,1.0711800000,2016-11-17 13:46:14,2016-11-17 14:25:07,down
8518,down,1.0711800000,1.0686800000,2016-11-17 14:25:07,2016-11-17 14:49:49,down
8519,down,1.0686800000,1.0661800000,2016-11-17 14:49:49,2016-11-17 16:20:11,down
8520,down,1.0661800000,1.0636800000,2016-11-17 16:20:11,2016-11-17 17:46:39,down
8521,down,1.0636800000,1.0611800000,2016-11-17 17:46:39,2016-11-18 00:26:59,down
